AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P702,P703,P704,P705,P7061,P7062,P7063,P7064,P7065,P706A1,P706A2,P706A3,P706A4,P706A5,TICUEST01,TIPOCUESTIONARIO,TIPOENTREVISTA,FACTOR07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2020,09,018728,065,11,160301,7,8,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,066,11,160301,7,8,01,01,10,5,10,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,068,11,160301,7,8,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,068,11,160301,7,8,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,151,11,160301,7,8,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,151,11,160301,7,8,02,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,151,11,160301,7,8,02,07,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,151,11,160301,7,8,02,07,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,152,11,160301,7,8,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,153,11,160301,7,8,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,153,11,160301,7,8,02,05,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018728,153,11,160301,7,8,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,007426,00
2020,09,018761,025,11,160605,7,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,025,11,160605,7,7,01,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,025,11,160605,7,7,01,07,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,025,11,160605,7,7,01,08,1,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,025,11,160605,7,7,01,08,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,026,11,160605,7,7,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,026,11,160605,7,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,026,11,160605,7,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,026,11,160605,7,7,01,08,1,7,4,1,0,0,0,0,0,0,1,0,0,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,027,11,160605,7,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,027,11,160605,7,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,027,11,160605,7,7,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,027,11,160605,7,7,01,06,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,028,11,160605,7,7,01,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,028,11,160605,7,7,01,06,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,028,11,160605,7,7,01,07,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,028,11,160605,7,7,01,07,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,028,11,160605,7,7,01,08,1,7,6,1,0,0,0,0,0,0,1,0,0,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,153,11,160605,7,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,153,11,160605,7,7,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,153,11,160605,7,7,02,05,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,154,11,160605,7,7,01,03,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,155,11,160605,7,7,01,01,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,05,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,06,4,1,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,018761,156,11,160605,7,7,02,07,1,7,4,0,0,0,1,0, , , , , ,2,2,1,115.952564504009,162.239274049667,008365,00
2020,09,019193,011,11,200101,1,2,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,41.2920620084244,67.2740800860793,001487,00
2020,09,019193,079,11,200101,1,2,01,04,3,1,6,0,0,0,1,0, , , , , ,2,2,1,41.2920620084244,67.2740800860793,001487,00
2020,09,019247,014,11,200501,1,3,02,05,3,1,6,0,0,0,1,0, , , , , ,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019247,035,22,200501,1,3,02,03,1,7,4,0,0,0,1,0, , , , , ,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019247,035,22,200501,1,3,02,03,3,1,6,0,0,0,1,0, , , , , ,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019247,035,22,200501,1,3,02,04,1,7,4,0,0,0,1,0, , , , , ,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019247,056,11,200501,1,3,02,01,1,7,1,1,0,0,0,0,0,0,0,1,0,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019247,056,11,200501,1,3,02,02,1,7,1,1,0,0,0,0,0,0,0,1,0,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019247,066,11,200501,1,3,02,05,3,1,6,0,0,0,1,0, , , , , ,2,2,1,380.449799788455,746.417265954477,000668,02
2020,09,019260,023,11,200601,1,2,01,09,3,1,6,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000959,00
2020,09,019260,040,11,200601,1,2,01,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000959,00
2020,09,019260,075,11,200601,1,2,03,05,3,1,6,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000959,00
2020,09,019260,093,11,200601,1,2,01,03,3,1,6,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000959,00
2020,09,019260,093,11,200601,1,2,01,07,3,1,10,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000959,00
2020,09,019270,104,11,200701,1,3,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,55.0560826778991,89.6987736192446,000397,01
2020,09,019319,069,11,200601,1,2,01,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019319,069,11,200601,1,2,01,06,3,1,5,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019319,086,11,200601,1,2,01,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019319,086,11,200601,1,2,01,06,1,7,4,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019319,086,11,200601,1,2,01,06,3,1,5,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019319,086,11,200601,1,2,01,07,1,7,4,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019319,086,11,200601,1,2,01,07,3,1,5,0,0,0,1,0, , , , , ,2,2,1,164.71251877912,321.426916069936,000999,00
2020,09,019351,032,11,200114,1,4,01,02,3,1,4,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,065,11,200114,1,4,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,098,12,200114,1,4,01,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,098,12,200114,1,4,01,06,1,3,4,1,0,0,0,0,0,0,1,0,0,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,098,22,200114,1,4,02,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,098,22,200114,1,4,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,098,22,200114,1,4,02,05,1,3,5,1,0,0,0,0,0,0,1,0,0,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,114,11,200114,1,4,02,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,114,11,200114,1,4,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,114,11,200114,1,4,02,05,1,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019351,114,11,200114,1,4,02,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,512.022849237308,808.487064602813,002021,01
2020,09,019402,049,11,200114,1,7,02,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,049,11,200114,1,7,02,04,4,1,5,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,049,11,200114,1,7,02,04,10,4,10,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,051,11,200114,1,7,02,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,051,11,200114,1,7,02,05,4,1,5,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,052,11,200114,1,7,01,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,191,11,200114,1,7,01,06,3,1,4,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,191,11,200114,1,7,01,06,4,1,4,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,191,11,200114,1,7,01,07,1,7,4,1,0,0,0,0,0,0,1,0,0,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,191,11,200114,1,7,01,07,3,1,4,1,0,0,0,0,0,0,1,0,0,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019402,191,11,200114,1,7,01,07,4,1,4,0,0,0,1,0, , , , , ,2,2,1,248.60633109613,413.914539225935,002051,00
2020,09,019637,111,11,220101,7,3,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,79.571937195981,142.71393704009,008612,00
2020,09,019672,008,11,220801,7,4,02,03,1,7,4,1,0,0,0,0,0,0,1,0,0,2,2,1,106.095916261308,215.503776413951,008550,00
2020,09,019672,008,11,220801,7,4,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,106.095916261308,215.503776413951,008550,00
2020,09,019672,008,11,220801,7,4,02,04,1,7,4,1,0,0,0,0,0,0,1,0,0,2,2,1,106.095916261308,215.503776413951,008550,00
2020,09,019672,008,11,220801,7,4,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,106.095916261308,215.503776413951,008550,00
2020,09,019672,028,11,220801,7,4,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,106.095916261308,215.503776413951,008550,00
2020,09,019672,049,11,220801,7,4,01,05,6,4,5,0,0,0,1,0, , , , , ,2,2,1,106.095916261308,215.503776413951,008550,00
2020,09,019692,007,11,220304,7,7,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,008,11,220304,7,7,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,105,11,220304,7,7,01,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,105,11,220304,7,7,01,03,4,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,106,11,220304,7,7,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,106,11,220304,7,7,01,02,3,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,106,11,220304,7,7,01,02,4,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,106,11,220304,7,7,01,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,106,11,220304,7,7,01,03,4,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,108,11,220304,7,7,01,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,108,11,220304,7,7,01,03,6,4,6,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,109,11,220304,7,7,02,01,10,6,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,109,11,220304,7,7,02,06,3,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,109,11,220304,7,7,02,06,4,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,111,11,220304,7,7,02,06,3,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,111,11,220304,7,7,02,06,4,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019692,112,11,220304,7,7,02,02,10,2,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008928,00
2020,09,019695,069,11,220506,7,7,01,02,3,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,069,11,220506,7,7,01,02,4,1,5,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,070,11,220506,7,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,070,11,220506,7,7,01,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,071,11,220506,7,7,01,04,1,7,5,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,071,11,220506,7,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,071,11,220506,7,7,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,258,11,220506,7,7,02,02,1,7,5,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,259,11,220506,7,7,02,03,1,7,5,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,259,11,220506,7,7,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,259,11,220506,7,7,02,03,4,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,260,11,220506,7,7,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019695,260,11,220506,7,7,02,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,008812,00
2020,09,019725,067,11,220910,7,2,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,89.7734676057222,154.946560214955,009383,01
2020,09,019751,005,11,220901,7,2,01,03,3,1,6,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,005,11,220901,7,2,01,04,3,1,6,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,053,11,220901,7,2,02,02,10,5,10,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,069,11,220901,7,2,01,04,3,1,5,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,069,11,220901,7,2,01,05,3,1,5,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,101,11,220901,7,2,01,02,3,1,4,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,13,220901,7,2,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,23,220901,7,2,02,02,10,5,10,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,23,220901,7,2,02,03,3,1,4,1,0,0,0,0,0,1,0,0,0,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,33,220901,7,2,02,02,10,5,10,0,0,0,1,0, , , , , ,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,33,220901,7,2,02,03,3,1,4,1,0,0,0,0,0,1,0,0,0,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,33,220901,7,2,02,06,3,1,4,1,0,0,0,0,0,1,0,0,0,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,33,220901,7,2,02,07,3,1,4,1,0,0,0,0,0,1,0,0,0,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019751,133,33,220901,7,2,02,08,3,1,4,1,0,0,0,0,0,0,0,1,0,2,2,1,89.7734676057221,154.946560214955,009428,01
2020,09,019802,117,11,221001,7,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,117,11,221001,7,7,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,119,11,221001,7,7,01,03,3,1,6,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,119,11,221001,7,7,01,04,3,1,6,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,119,11,221001,7,7,01,05,1,2,6,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,119,11,221001,7,7,01,05,3,1,6,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,119,11,221001,7,7,01,06,1,2,6,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,256,11,221001,7,7,01,01,1,2,10,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,257,11,221001,7,7,01,03,1,2,10,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,257,11,221001,7,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,258,11,221001,7,7,01,01,10,5,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,258,11,221001,7,7,01,02,1,2,10,1,0,0,0,0,0,0,1,0,0,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,258,11,221001,7,7,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,260,11,221001,7,7,02,02,10,6,10,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,019802,260,11,221001,7,7,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,151.541820613784,224.094220903988,009139,00
2020,09,020051,029,11,240101,1,3,02,06,3,1,3,0,0,0,1,0, , , , , ,2,2,1,13.3075979072721,28.8542207555123,000160,00
2020,09,020051,089,11,240101,1,3,01,03,3,1,3,0,0,0,1,0, , , , , ,2,2,1,13.3075979072721,28.8542207555123,000160,00
2020,09,020110,001,11,240201,1,5,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,001,11,240201,1,5,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,013,11,240201,1,5,02,04,3,1,3,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,035,11,240201,1,5,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,035,11,240201,1,5,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,035,11,240201,1,5,02,06,1,7,1,1,0,0,0,0,0,0,0,1,0,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,068,11,240201,1,5,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020110,068,11,240201,1,5,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000005,01
2020,09,020129,033,11,240301,1,4,01,05,3,1,2,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000299,00
2020,09,020129,033,11,240301,1,4,01,06,3,1,2,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000299,00
2020,09,020129,101,11,240301,1,4,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,65.8547932883358,100.62826252387,000299,00
2020,09,020147,027,11,240302,1,5,03,04,3,1,3,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,071,11,240302,1,5,02,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,071,11,240302,1,5,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,071,11,240302,1,5,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,086,11,240302,1,5,01,02,3,1,6,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,086,11,240302,1,5,01,03,1,7,2,1,0,0,0,0,0,0,0,1,0,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,086,11,240302,1,5,01,03,3,1,6,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020147,101,11,240302,1,5,02,03,3,1,5,0,0,0,1,0, , , , , ,2,2,1,217.78753938038,308.832242030587,000339,00
2020,09,020207,025,11,250101,7,2,02,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,20.6010159149172,45.7096401035786,015341,00
2020,09,020207,084,11,250101,7,2,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,20.6010159149172,45.7096401035786,015341,00
2020,09,020207,098,12,250101,7,2,01,02,3,1,4,0,0,0,1,0, , , , , ,2,2,1,20.6010159149172,45.7096401035786,015341,00
2020,09,020245,093,11,250107,7,2,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,20.6010159149172,45.7096401035786,015525,00
2020,09,020245,093,11,250107,7,2,02,07,3,1,4,0,0,0,1,0, , , , , ,2,2,1,20.6010159149172,45.7096401035786,015525,00
2020,09,020245,111,11,250107,7,2,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,20.6010159149172,45.7096401035786,015525,00
2020,09,020256,032,11,250105,7,2,02,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020256,049,11,250105,7,2,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020256,049,11,250105,7,2,01,04,3,1,4,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020256,049,11,250105,7,2,01,05,3,1,4,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020256,065,11,250105,7,2,01,01,1,7,8,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020256,065,11,250105,7,2,01,02,1,7,8,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020256,082,11,250105,7,2,01,07,3,1,4,0,0,0,1,0, , , , , ,2,2,1,27.4680212198895,60.9461869511288,045575,00
2020,09,020290,023,11,250301,7,4,01,04,4,1,4,0,0,0,1,0, , , , , ,2,2,1,248.747615416417,379.820044733836,015139,02
2020,09,020290,023,11,250301,7,4,01,05,1,7,4,0,0,0,1,0, , , , , ,2,2,1,248.747615416417,379.820044733836,015139,02
2020,09,020290,052,11,250301,7,4,01,03,1,7,4,1,0,0,0,0,0,0,1,0,0,2,2,1,248.747615416417,379.820044733836,015139,02
2020,09,020290,052,11,250301,7,4,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,248.747615416417,379.820044733836,015139,02
2020,09,020290,052,11,250301,7,4,01,04,1,7,4,0,0,0,1,0, , , , , ,2,2,1,248.747615416417,379.820044733836,015139,02
2020,09,020290,067,11,250301,7,4,01,03,3,1,4,0,0,0,1,0, , , , , ,2,2,1,248.747615416417,379.820044733836,015139,02
